Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
478,"Cam Position Sensor 3",SNS,CMP,"Stainless Steel 316",Class 3,1,0.061,0.73,0.061,0.73,"Carpenter Technology",4,TYV6-SNS-CMP-0003
479,"Cam Position Sensor 4",SNS,CMP,"Stainless Steel 316",Class 3,1,0.061,0.73,0.061,0.73,"Carpenter Technology",4,TYV6-SNS-CMP-0004
480,"Planetary Carrier (Power-Split Input from ICE)",HYB,CAR,"Steel AISI 4340",Class 3,1,6.273,37.64,6.273,37.64,"Carpenter Technology",4,TYV6-HYB-CAR-0001
481,"Planet Gear 1",HYB,PLT,"Steel AISI 4340",Class 3,1,0.457,2.74,0.457,2.74,"Carpenter Technology",4,TYV6-HYB-PLT-0001
482,"Planet Gear 2",HYB,PLT,"Steel AISI 4340",Class 3,1,0.457,2.74,0.457,2.74,"Carpenter Technology",4,TYV6-HYB-PLT-0002
483,"Planet Gear 3",HYB,PLT,"Steel AISI 4340",Class 3,1,0.457,2.74,0.457,2.74,"Carpenter Technology",4,TYV6-HYB-PLT-0003
484,"Planet Gear 4",HYB,PLT,"Steel AISI 4340",Class 3,1,0.457,2.74,0.457,2.74,"Carpenter Technology",4,TYV6-HYB-PLT-0004
485,"Sun Gear (drives MG1)",HYB,SUN,"Steel AISI 4340",Class 3,1,0.658,3.95,0.658,3.95,"Carpenter Technology",4,TYV6-HYB-SUN-0001
486,"Ring Gear (drives MG2 + Final Drive)",HYB,RNG,"Steel AISI 4340",Class 3,1,0.844,5.06,0.844,5.06,"Carpenter Technology",4,TYV6-HYB-RNG-0001
487,"MG1 Stator (Distributed-Winding, 30 kW)",HYB,M1S,"Copper C11000",Class 3,1,10.953,175.26,10.953,175.26,"Mueller Industries",4,TYV6-HYB-M1S-0001
488,"MG1 Rotor (IPM Permanent Magnet, NdFeB)",HYB,M1R,"Steel AISI 1020",Class 3,1,4.315,21.58,4.315,21.58,"TBD",4,TYV6-HYB-M1R-0001
489,"MG2 Stator (80 kW cont, 180 kW peak)",HYB,M2S,"Copper C11000",Class 3,1,31.26,500.15,31.26,500.15,"Mueller Industries",4,TYV6-HYB-M2S-0001
490,"MG2 Rotor (IPM Permanent Magnet)",HYB,M2R,"Steel AISI 1020",Class 3,1,12.237,61.19,12.237,61.19,"TBD",4,TYV6-HYB-M2R-0001
491,"Power-Split Transmission Case (Aluminum)",HYB,CSE,"Aluminum 6061-T6",Class 3,1,8.906,71.25,8.906,71.25,"Alcoa",4,TYV6-HYB-CSE-0001
492,"Resolver MG1 (Position Feedback)",HYB,RES,"Aluminum 6061-T6",Class 3,1,0.04,0.32,0.04,0.32,"Alcoa",4,TYV6-HYB-RES-0001
493,"Resolver MG2 (Position Feedback)",HYB,RES,"Aluminum 6061-T6",Class 3,1,0.04,0.32,0.04,0.32,"Alcoa",4,TYV6-HYB-RES-0002
494,"PCU Inverter (SiC MOSFET, dual-channel for MG1 + MG2)",HYB,INV,"Aluminum 6061-T6",Class 3,1,12.15,97.2,12.15,97.2,"Alcoa",4,TYV6-HYB-INV-0001
495,"DC-DC Converter (HV → 12V, 2.5 kW)",HYB,DCC,"Aluminum 6061-T6",Class 3,1,4.86,38.88,4.86,38.88,"Alcoa",4,TYV6-HYB-DCC-0001
496,"12V Auxiliary Battery (AGM)",HYB,A12,"ABS Plastic",Class 3,1,7.776,38.88,7.776,38.88,"TBD",4,TYV6-HYB-A12-0001
497,"HV Battery Pack Enclosure (Aluminum, IP67)",HVB,ENC,"Aluminum 6061-T6",Class 3,1,7.29,58.32,7.29,58.32,"Alcoa",4,TYV6-HVB-ENC-0001
498,"HV Battery Cell 1",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0001
499,"HV Battery Cell 2",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0002
500,"HV Battery Cell 3",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0003
501,"HV Battery Cell 4",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0004
502,"HV Battery Cell 5",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0005
503,"HV Battery Cell 6",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0006
504,"HV Battery Cell 7",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0007
505,"HV Battery Cell 8",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0008
506,"HV Battery Cell 9",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0009
507,"HV Battery Cell 10",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0010
508,"HV Battery Cell 11",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0011
509,"HV Battery Cell 12",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0012
510,"HV Battery Cell 13",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0013
511,"HV Battery Cell 14",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0014
512,"HV Battery Cell 15",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0015
513,"HV Battery Cell 16",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0016
514,"HV Battery Cell 17",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0017
515,"HV Battery Cell 18",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0018
516,"HV Battery Cell 19",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0019
517,"HV Battery Cell 20",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0020
518,"HV Battery Cell 21",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0021
519,"HV Battery Cell 22",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0022
520,"HV Battery Cell 23",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0023
521,"HV Battery Cell 24",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0024
522,"HV Battery Cell 25",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0025
523,"HV Battery Cell 26",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0026
524,"HV Battery Cell 27",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0027
525,"HV Battery Cell 28",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0028
526,"HV Battery Cell 29",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0029
527,"HV Battery Cell 30",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0030
528,"HV Battery Cell 31",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0031
529,"HV Battery Cell 32",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0032
530,"HV Battery Cell 33",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0033
531,"HV Battery Cell 34",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0034
532,"HV Battery Cell 35",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0035
533,"HV Battery Cell 36",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0036
534,"HV Battery Cell 37",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0037
535,"HV Battery Cell 38",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0038
536,"HV Battery Cell 39",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0039
537,"HV Battery Cell 40",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0040
538,"HV Battery Cell 41",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0041
539,"HV Battery Cell 42",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0042
540,"HV Battery Cell 43",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0043
541,"HV Battery Cell 44",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0044
542,"HV Battery Cell 45",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0045
543,"HV Battery Cell 46",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0046
544,"HV Battery Cell 47",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0047
545,"HV Battery Cell 48",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0048
546,"HV Battery Cell 49",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0049
547,"HV Battery Cell 50",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0050
548,"HV Battery Cell 51",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0051
549,"HV Battery Cell 52",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0052
550,"HV Battery Cell 53",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0053
551,"HV Battery Cell 54",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0054
552,"HV Battery Cell 55",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0055
553,"HV Battery Cell 56",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0056
554,"HV Battery Cell 57",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0057
555,"HV Battery Cell 58",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0058
556,"HV Battery Cell 59",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0059
557,"HV Battery Cell 60",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0060
558,"HV Battery Cell 61",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0061
559,"HV Battery Cell 62",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0062
560,"HV Battery Cell 63",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0063
561,"HV Battery Cell 64",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0064
562,"HV Battery Cell 65",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0065
563,"HV Battery Cell 66",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0066
564,"HV Battery Cell 67",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0067
565,"HV Battery Cell 68",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0068
566,"HV Battery Cell 69",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0069
567,"HV Battery Cell 70",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0070
568,"HV Battery Cell 71",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0071
569,"HV Battery Cell 72",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0072
570,"HV Battery Cell 73",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0073
571,"HV Battery Cell 74",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0074
572,"HV Battery Cell 75",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0075
573,"HV Battery Cell 76",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0076
574,"HV Battery Cell 77",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0077
575,"HV Battery Cell 78",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0078
576,"HV Battery Cell 79",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0079
577,"HV Battery Cell 80",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0080
578,"HV Battery Cell 81",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0081
579,"HV Battery Cell 82",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0082
580,"HV Battery Cell 83",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0083
581,"HV Battery Cell 84",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0084
582,"HV Battery Cell 85",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0085
583,"HV Battery Cell 86",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0086
584,"HV Battery Cell 87",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0087
585,"HV Battery Cell 88",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0088
586,"HV Battery Cell 89",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0089
587,"HV Battery Cell 90",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0090
588,"HV Battery Cell 91",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0091
589,"HV Battery Cell 92",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0092
590,"HV Battery Cell 93",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0093
591,"HV Battery Cell 94",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0094
592,"HV Battery Cell 95",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0095
593,"HV Battery Cell 96",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0096
594,"HV Battery Cell 97",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0097
595,"HV Battery Cell 98",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0098
596,"HV Battery Cell 99",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0099
597,"HV Battery Cell 100",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0100
598,"HV Battery Cell 101",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0101
599,"HV Battery Cell 102",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0102
600,"HV Battery Cell 103",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0103
601,"HV Battery Cell 104",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0104
602,"HV Battery Cell 105",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0105
603,"HV Battery Cell 106",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0106
604,"HV Battery Cell 107",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0107
605,"HV Battery Cell 108",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0108
606,"HV Battery Cell 109",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0109
607,"HV Battery Cell 110",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0110
608,"HV Battery Cell 111",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0111
609,"HV Battery Cell 112",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0112
610,"HV Battery Cell 113",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0113
611,"HV Battery Cell 114",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0114
612,"HV Battery Cell 115",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0115
613,"HV Battery Cell 116",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0116
614,"HV Battery Cell 117",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0117
615,"HV Battery Cell 118",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0118
616,"HV Battery Cell 119",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0119
617,"HV Battery Cell 120",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0120
618,"HV Battery Cell 121",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0121
619,"HV Battery Cell 122",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0122
620,"HV Battery Cell 123",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0123
621,"HV Battery Cell 124",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0124
622,"HV Battery Cell 125",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0125
623,"HV Battery Cell 126",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0126
624,"HV Battery Cell 127",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0127
625,"HV Battery Cell 128",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0128
626,"HV Battery Cell 129",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0129
627,"HV Battery Cell 130",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0130
628,"HV Battery Cell 131",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0131
629,"HV Battery Cell 132",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0132
630,"HV Battery Cell 133",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0133
631,"HV Battery Cell 134",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0134
632,"HV Battery Cell 135",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0135
633,"HV Battery Cell 136",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0136
634,"HV Battery Cell 137",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0137
635,"HV Battery Cell 138",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0138
636,"HV Battery Cell 139",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0139
637,"HV Battery Cell 140",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0140
638,"HV Battery Cell 141",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0141
639,"HV Battery Cell 142",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0142
640,"HV Battery Cell 143",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0143
641,"HV Battery Cell 144",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0144
642,"HV Battery Cell 145",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0145
643,"HV Battery Cell 146",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0146
644,"HV Battery Cell 147",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0147
645,"HV Battery Cell 148",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0148
646,"HV Battery Cell 149",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0149
647,"HV Battery Cell 150",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0150
648,"HV Battery Cell 151",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0151
649,"HV Battery Cell 152",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0152
650,"HV Battery Cell 153",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0153
