Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
21688,"HPT S1 Blade 35 Cool Hole 75",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2795
21689,"HPT S1 Blade 35 Cool Hole 76",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2796
21690,"HPT S1 Blade 35 Cool Hole 77",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2797
21691,"HPT S1 Blade 35 Cool Hole 78",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2798
21692,"HPT S1 Blade 35 Cool Hole 79",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2799
21693,"HPT S1 Blade 35 Cool Hole 80",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2800
21694,"HPT S1 Blade 36 Cool Hole 1",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2801
21695,"HPT S1 Blade 36 Cool Hole 2",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2802
21696,"HPT S1 Blade 36 Cool Hole 3",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2803
21697,"HPT S1 Blade 36 Cool Hole 4",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2804
21698,"HPT S1 Blade 36 Cool Hole 5",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2805
21699,"HPT S1 Blade 36 Cool Hole 6",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2806
21700,"HPT S1 Blade 36 Cool Hole 7",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2807
21701,"HPT S1 Blade 36 Cool Hole 8",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2808
21702,"HPT S1 Blade 36 Cool Hole 9",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2809
21703,"HPT S1 Blade 36 Cool Hole 10",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2810
21704,"HPT S1 Blade 36 Cool Hole 11",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2811
21705,"HPT S1 Blade 36 Cool Hole 12",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2812
21706,"HPT S1 Blade 36 Cool Hole 13",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2813
21707,"HPT S1 Blade 36 Cool Hole 14",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2814
21708,"HPT S1 Blade 36 Cool Hole 15",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2815
21709,"HPT S1 Blade 36 Cool Hole 16",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2816
21710,"HPT S1 Blade 36 Cool Hole 17",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2817
21711,"HPT S1 Blade 36 Cool Hole 18",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2818
21712,"HPT S1 Blade 36 Cool Hole 19",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2819
21713,"HPT S1 Blade 36 Cool Hole 20",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2820
21714,"HPT S1 Blade 36 Cool Hole 21",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2821
21715,"HPT S1 Blade 36 Cool Hole 22",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2822
21716,"HPT S1 Blade 36 Cool Hole 23",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2823
21717,"HPT S1 Blade 36 Cool Hole 24",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2824
21718,"HPT S1 Blade 36 Cool Hole 25",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2825
21719,"HPT S1 Blade 36 Cool Hole 26",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2826
21720,"HPT S1 Blade 36 Cool Hole 27",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2827
21721,"HPT S1 Blade 36 Cool Hole 28",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2828
21722,"HPT S1 Blade 36 Cool Hole 29",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2829
21723,"HPT S1 Blade 36 Cool Hole 30",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2830
21724,"HPT S1 Blade 36 Cool Hole 31",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2831
21725,"HPT S1 Blade 36 Cool Hole 32",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2832
21726,"HPT S1 Blade 36 Cool Hole 33",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2833
21727,"HPT S1 Blade 36 Cool Hole 34",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2834
21728,"HPT S1 Blade 36 Cool Hole 35",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2835
21729,"HPT S1 Blade 36 Cool Hole 36",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2836
21730,"HPT S1 Blade 36 Cool Hole 37",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2837
21731,"HPT S1 Blade 36 Cool Hole 38",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2838
21732,"HPT S1 Blade 36 Cool Hole 39",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2839
21733,"HPT S1 Blade 36 Cool Hole 40",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2840
21734,"HPT S1 Blade 36 Cool Hole 41",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2841
21735,"HPT S1 Blade 36 Cool Hole 42",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2842
21736,"HPT S1 Blade 36 Cool Hole 43",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2843
21737,"HPT S1 Blade 36 Cool Hole 44",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2844
21738,"HPT S1 Blade 36 Cool Hole 45",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2845
21739,"HPT S1 Blade 36 Cool Hole 46",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2846
21740,"HPT S1 Blade 36 Cool Hole 47",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2847
21741,"HPT S1 Blade 36 Cool Hole 48",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2848
21742,"HPT S1 Blade 36 Cool Hole 49",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2849
21743,"HPT S1 Blade 36 Cool Hole 50",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2850
21744,"HPT S1 Blade 36 Cool Hole 51",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2851
21745,"HPT S1 Blade 36 Cool Hole 52",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2852
21746,"HPT S1 Blade 36 Cool Hole 53",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2853
21747,"HPT S1 Blade 36 Cool Hole 54",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2854
21748,"HPT S1 Blade 36 Cool Hole 55",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2855
21749,"HPT S1 Blade 36 Cool Hole 56",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2856
21750,"HPT S1 Blade 36 Cool Hole 57",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2857
21751,"HPT S1 Blade 36 Cool Hole 58",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2858
21752,"HPT S1 Blade 36 Cool Hole 59",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2859
21753,"HPT S1 Blade 36 Cool Hole 60",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2860
21754,"HPT S1 Blade 36 Cool Hole 61",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2861
21755,"HPT S1 Blade 36 Cool Hole 62",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2862
21756,"HPT S1 Blade 36 Cool Hole 63",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2863
21757,"HPT S1 Blade 36 Cool Hole 64",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2864
21758,"HPT S1 Blade 36 Cool Hole 65",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2865
21759,"HPT S1 Blade 36 Cool Hole 66",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2866
21760,"HPT S1 Blade 36 Cool Hole 67",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2867
21761,"HPT S1 Blade 36 Cool Hole 68",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2868
21762,"HPT S1 Blade 36 Cool Hole 69",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2869
21763,"HPT S1 Blade 36 Cool Hole 70",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2870
21764,"HPT S1 Blade 36 Cool Hole 71",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2871
21765,"HPT S1 Blade 36 Cool Hole 72",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2872
21766,"HPT S1 Blade 36 Cool Hole 73",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2873
21767,"HPT S1 Blade 36 Cool Hole 74",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2874
21768,"HPT S1 Blade 36 Cool Hole 75",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2875
21769,"HPT S1 Blade 36 Cool Hole 76",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2876
21770,"HPT S1 Blade 36 Cool Hole 77",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2877
21771,"HPT S1 Blade 36 Cool Hole 78",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2878
21772,"HPT S1 Blade 36 Cool Hole 79",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2879
21773,"HPT S1 Blade 36 Cool Hole 80",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2880
21774,"HPT S1 Blade 37 Cool Hole 1",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2881
21775,"HPT S1 Blade 37 Cool Hole 2",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2882
21776,"HPT S1 Blade 37 Cool Hole 3",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2883
21777,"HPT S1 Blade 37 Cool Hole 4",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2884
21778,"HPT S1 Blade 37 Cool Hole 5",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2885
21779,"HPT S1 Blade 37 Cool Hole 6",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2886
21780,"HPT S1 Blade 37 Cool Hole 7",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2887
21781,"HPT S1 Blade 37 Cool Hole 8",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2888
21782,"HPT S1 Blade 37 Cool Hole 9",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2889
21783,"HPT S1 Blade 37 Cool Hole 10",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2890
21784,"HPT S1 Blade 37 Cool Hole 11",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2891
21785,"HPT S1 Blade 37 Cool Hole 12",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2892
21786,"HPT S1 Blade 37 Cool Hole 13",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2893
21787,"HPT S1 Blade 37 Cool Hole 14",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2894
21788,"HPT S1 Blade 37 Cool Hole 15",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2895
21789,"HPT S1 Blade 37 Cool Hole 16",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2896
21790,"HPT S1 Blade 37 Cool Hole 17",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2897
21791,"HPT S1 Blade 37 Cool Hole 18",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2898
21792,"HPT S1 Blade 37 Cool Hole 19",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2899
21793,"HPT S1 Blade 37 Cool Hole 20",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2900
21794,"HPT S1 Blade 37 Cool Hole 21",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2901
21795,"HPT S1 Blade 37 Cool Hole 22",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2902
21796,"HPT S1 Blade 37 Cool Hole 23",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2903
21797,"HPT S1 Blade 37 Cool Hole 24",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2904
21798,"HPT S1 Blade 37 Cool Hole 25",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2905
21799,"HPT S1 Blade 37 Cool Hole 26",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2906
21800,"HPT S1 Blade 37 Cool Hole 27",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2907
21801,"HPT S1 Blade 37 Cool Hole 28",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2908
21802,"HPT S1 Blade 37 Cool Hole 29",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2909
21803,"HPT S1 Blade 37 Cool Hole 30",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2910
21804,"HPT S1 Blade 37 Cool Hole 31",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2911
21805,"HPT S1 Blade 37 Cool Hole 32",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2912
21806,"HPT S1 Blade 37 Cool Hole 33",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2913
21807,"HPT S1 Blade 37 Cool Hole 34",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2914
21808,"HPT S1 Blade 37 Cool Hole 35",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2915
21809,"HPT S1 Blade 37 Cool Hole 36",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2916
21810,"HPT S1 Blade 37 Cool Hole 37",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2917
21811,"HPT S1 Blade 37 Cool Hole 38",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2918
21812,"HPT S1 Blade 37 Cool Hole 39",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2919
21813,"HPT S1 Blade 37 Cool Hole 40",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2920
21814,"HPT S1 Blade 37 Cool Hole 41",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2921
21815,"HPT S1 Blade 37 Cool Hole 42",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2922
21816,"HPT S1 Blade 37 Cool Hole 43",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2923
21817,"HPT S1 Blade 37 Cool Hole 44",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2924
21818,"HPT S1 Blade 37 Cool Hole 45",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2925
21819,"HPT S1 Blade 37 Cool Hole 46",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2926
21820,"HPT S1 Blade 37 Cool Hole 47",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2927
21821,"HPT S1 Blade 37 Cool Hole 48",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2928
21822,"HPT S1 Blade 37 Cool Hole 49",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2929
21823,"HPT S1 Blade 37 Cool Hole 50",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2930
21824,"HPT S1 Blade 37 Cool Hole 51",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2931
21825,"HPT S1 Blade 37 Cool Hole 52",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2932
21826,"HPT S1 Blade 37 Cool Hole 53",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2933
21827,"HPT S1 Blade 37 Cool Hole 54",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2934
21828,"HPT S1 Blade 37 Cool Hole 55",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2935
21829,"HPT S1 Blade 37 Cool Hole 56",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2936
21830,"HPT S1 Blade 37 Cool Hole 57",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2937
21831,"HPT S1 Blade 37 Cool Hole 58",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2938
21832,"HPT S1 Blade 37 Cool Hole 59",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2939
21833,"HPT S1 Blade 37 Cool Hole 60",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2940
21834,"HPT S1 Blade 37 Cool Hole 61",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2941
21835,"HPT S1 Blade 37 Cool Hole 62",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2942
21836,"HPT S1 Blade 37 Cool Hole 63",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2943
21837,"HPT S1 Blade 37 Cool Hole 64",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2944
21838,"HPT S1 Blade 37 Cool Hole 65",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2945
21839,"HPT S1 Blade 37 Cool Hole 66",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2946
21840,"HPT S1 Blade 37 Cool Hole 67",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2947
21841,"HPT S1 Blade 37 Cool Hole 68",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2948
21842,"HPT S1 Blade 37 Cool Hole 69",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2949
21843,"HPT S1 Blade 37 Cool Hole 70",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2950
21844,"HPT S1 Blade 37 Cool Hole 71",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2951
21845,"HPT S1 Blade 37 Cool Hole 72",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2952
21846,"HPT S1 Blade 37 Cool Hole 73",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2953
21847,"HPT S1 Blade 37 Cool Hole 74",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2954
21848,"HPT S1 Blade 37 Cool Hole 75",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2955
21849,"HPT S1 Blade 37 Cool Hole 76",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2956
21850,"HPT S1 Blade 37 Cool Hole 77",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2957
21851,"HPT S1 Blade 37 Cool Hole 78",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2958
21852,"HPT S1 Blade 37 Cool Hole 79",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2959
21853,"HPT S1 Blade 37 Cool Hole 80",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2960
21854,"HPT S1 Blade 38 Cool Hole 1",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2961
21855,"HPT S1 Blade 38 Cool Hole 2",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2962
21856,"HPT S1 Blade 38 Cool Hole 3",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2963
21857,"HPT S1 Blade 38 Cool Hole 4",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2964
21858,"HPT S1 Blade 38 Cool Hole 5",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2965
21859,"HPT S1 Blade 38 Cool Hole 6",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2966
21860,"HPT S1 Blade 38 Cool Hole 7",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2967
21861,"HPT S1 Blade 38 Cool Hole 8",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2968
21862,"HPT S1 Blade 38 Cool Hole 9",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2969
21863,"HPT S1 Blade 38 Cool Hole 10",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2970
21864,"HPT S1 Blade 38 Cool Hole 11",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2971
21865,"HPT S1 Blade 38 Cool Hole 12",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2972
21866,"HPT S1 Blade 38 Cool Hole 13",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2973
21867,"HPT S1 Blade 38 Cool Hole 14",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2974
21868,"HPT S1 Blade 38 Cool Hole 15",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2975
21869,"HPT S1 Blade 38 Cool Hole 16",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2976
21870,"HPT S1 Blade 38 Cool Hole 17",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2977
21871,"HPT S1 Blade 38 Cool Hole 18",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2978
21872,"HPT S1 Blade 38 Cool Hole 19",HPT,CHL,"Air",Class 3,1,0,0,0,0,"TBD",4,GE9X-HPT-CHL-2979
